segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
480090831_18,480090831,18840705,Unknown,0,immigrants,direct,..... .......... 11.815 75 1882 ...................................................................... 39.463 116 1883 ................................................................................... 7.087 44 64.997 305 During these four years the number of female [MASK] was 37.8 per cent . of the total immigration from England . 47.6 per cent . of the total immigration from Ireland . 40.4 percent . of the total immigration from Germany . 26 per cent . of the total immigration from Hungary . 17.1 per cent . of the total immigration from Italy . and less than half of 1 per cent . of the total immigration from China .,1.122749199566897e-05,4.487403202801943e-06,3.822366124950349e-05,7.666147575946525e-05,1.4071931218495592e-05,4.988604814570863e-06,0.0002478953101672232,9.229942179445061e-07
480090831_18,480090831,18840705,Unknown,1,immigrants,direct,During the year ending June 30 . 1883 . the total number of male [MASK] above fifteen years of age from Italy was 26.691 . while the total number of female immigrants above that age was but 2.566 . or less than 8.8 per cent . of the total immigration .,2.925741284798278e-07,1.5781727142893942e-06,4.32848963782817e-07,8.697605835550348e-07,1.6481422449032834e-07,1.1095360719082237e-07,2.0630330254789442e-05,8.361551806501666e-08
480090831_18,480090831,18840705,Unknown,2,immigrants,direct,During the year ending June 30 . 1883 . the total number of male immigrants above fifteen years of age from Italy was 26.691 . while the total number of female [MASK] above that age was but 2.566 . or less than 8.8 per cent . of the total immigration .,1.337356025032932e-06,3.3521610021125525e-06,1.2505344102464733e-06,2.4415583084191894e-06,4.86490478124324e-07,3.4530495440776576e-07,2.2432841433328576e-05,3.481332555566041e-07
480090831_18,480090831,18840705,Unknown,3,immigrants,direct,During the same year the number of male [MASK] from Hungary above fifteen years of age was 7.953 . female immigrants above that age . 1.627 . or less than 17 per cent . of the total immigration .,8.284847581307986e-07,1.6009889804990962e-06,1.4956264067222946e-06,1.5457642348337686e-06,2.656153981206444e-07,2.3468746235266735e-07,3.592927168938331e-05,2.030156878163325e-07
480090831_18,480090831,18840705,Unknown,4,immigrants,direct,During the same year the number of male immigrants from Hungary above fifteen years of age was 7.953 . female [MASK] above that age . 1.627 . or less than 17 per cent . of the total immigration .,6.741328888892895e-06,1.3207602023612708e-05,7.638687748112716e-06,1.013877772493288e-05,1.2834866538469214e-06,2.9230022846604697e-06,5.547195905819535e-05,2.8075378395442385e-06
480090831_18,480090831,18840705,Unknown,5,Italians,nationality,These figures demonstrate most conclusively that during each of the last four years thousands of male [MASK] and Hungarians who are not the heads of families reach our shores .,0.00010912903235293925,3.188913251506165e-05,1.8348157027503476e-05,1.0027483767771628e-05,2.2520824131788686e-05,4.67467398266308e-05,0.0009297661599703133,4.07442939831526e-06
680052885_26,680052885,19240317,R,0,immigrants,direct,Moreover . changes were taking place in the class of [MASK] coming .,0.0006271962192840874,0.0015011158538982272,0.00025296665262430906,0.0002757995971478522,0.00017452691099606454,6.2610674831375945e-06,0.005881450604647398,4.038652696181089e-05
680052885_26,680052885,19240317,R,1,immigrants,direct,Ili 1888 out of 546.889 [MASK] 300.792 . or 51.9 per cent . were from northern and western Europe and 270 . 084 . or 46.6 per cent . front southern and eastern Europe .,5.263477760308888e-06,1.0207685591012705e-05,1.6333821122316294e-06,7.75958596932469e-06,6.001540896249935e-06,1.3265597544886987e-06,2.217863584519364e-05,3.946194283344084e-06
680052885_26,680052885,19240317,R,2,immigrants,direct,From 1894 to 1901 immigration was under 500.000 a year . but the year 1896 is important . however . in the history of immigration . because in that year . for the first time . southern and eastern Europe furnished more [MASK] than northern and western Europe . 195.(.84 coming from the southern and eastern and only 137.522 front northern and western sections of that continent .,0.0001737695129122585,0.0052818842232227325,4.612634074874222e-05,0.00013160101661924273,3.2063286198535934e-05,9.3479629867943e-06,0.00039562350139021873,3.567547173588537e-05
680052885_26,680052885,19240317,R,3,immigrants,direct,In the year 1901 . out of 478.918 [MASK] . the northeri and western European supplied 115.728 . or 23.7 per cent of time total . anti the southern aid eastern European 359.297 . or 73.6 per cent of the total .,0.00011574738891795278,0.002908882452175021,9.618751937523484e-05,0.00019591105228755623,0.0006740618264302611,2.0507923181867227e-05,0.0020658266730606556,1.9571529264794663e-05
680052885_26,680052885,19240317,R,4,European,nationality,In the year 1901 . out of 478.918 immigrants . the northeri and western [MASK] supplied 115.728 . or 23.7 per cent of time total . anti the southern aid eastern European 359.297 . or 73.6 per cent of the total .,1.6685735317878425e-05,5.0369882956147194e-05,1.0715407370298635e-05,7.174423899414251e-06,4.944647116644774e-06,3.650505959740258e-06,8.172227535396814e-05,3.2981142794596963e-06
680052885_26,680052885,19240317,R,5,European,nationality,In the year 1901 . out of 478.918 immigrants . the northeri and western European supplied 115.728 . or 23.7 per cent of time total . anti the southern aid eastern [MASK] 359.297 . or 73.6 per cent of the total .,3.038084651052486e-05,0.0007182714762166142,2.5817047571763396e-05,1.9929264453821816e-05,3.6465091397985816e-05,2.023396154982038e-05,0.0003932605613954365,3.549970278982073e-05
