segment_id,speech_id,date,party,sentence_idx,mention_text,mention_type,masked_sentence,animal,cargo,disease,flood_tide,machine,vermin,invasion,threat
CREC-2019-03-14-pt1-PgS1857-3_0012_15,CREC-2019-03-14-pt1-PgS1857-3_0012,20190314,R,0,aliens,direct,Immigration and Customs Enforcement officers have arrested 266.000 illegal [MASK] in the United States with criminal records .,6.602527719223872e-06,3.4803201742761303e-06,5.079813831798674e-07,2.928470337337785e-07,4.064024778926978e-07,8.617857361059578e-08,2.2712665668223053e-06,2.11360656976467e-07
CREC-2015-10-28-pt1-PgH7316_0014_12,CREC-2015-10-28-pt1-PgH7316_0014,20151028,D,0,Canadian,nationality,I believe anytime that we can enhance both the relationship and the security of the U.S.-[MASK] border . the northern border . it is a very positive step forward for the Nations security .,2.9922364319645567e-06,1.918656016641762e-05,1.1741699381673243e-06,2.815086645568954e-06,7.454448223143118e-07,4.146338142163586e-06,0.00026325846556574106,2.766380475804908e-06
CREC-2013-09-11-pt1-PgH5486-2_0008_39,CREC-2013-09-11-pt1-PgH5486-2_0008,20130911,D,0,migrant,direct,The bill includes increasing the number of fulltime Border Patrol agents from 21.000 to 38.405 ; mandating an electronic exit system at all ports where Customs and Border Protection agents are deployed ; constructing at least 350 additional miles of fencing . bringing the miles of hightech border fencing to 700 ; constructing additional Border Control stations and operating bases ; mandating 24hour surveillance of the border region ; using mobile . video . portable systems as well as unmanned aircraft ; and deploying 1.000 distress beacon stations in areas where [MASK] deaths occur .,0.0013665463775396347,9.196816972689703e-05,0.0008870146120898426,0.00043123902287334204,9.343164128949866e-05,0.00021391159680206329,0.0012657728511840105,0.00037655612686648965
1090022414_13,1090022414,20050420,Unknown,0,aliens,direct,Remarkably . despite the threat to our borders as enunciated by senior administration officials . despite the clear intent of Congress in three separate authorization laws . and despite the Presidents commendation of the intelligence reform conferees for increasing the number of Border Patrol agents and detention beds . the President included virtually nothing in his budget to actually hire and train those Border Patrol agents or to hire and train immigration investigators or to purchase or construct detention facilities for illegal [MASK] .,2.0762801796081476e-05,3.676506457850337e-05,2.8880199920422456e-07,1.0497443554413621e-06,6.088694135542028e-07,5.197181351945801e-08,3.413286685827188e-05,2.1247940367175033e-06
1090179678_36,1090179678,20060929,D,0,immigrant,direct,If you are what the Border Patrol agents call an economic [MASK] . meaning someone who is coming into this country for a job . and you live south of the United States . you will probably try to cross our southern border .,0.005048948805779219,0.00014013868349138647,4.8186258936766535e-05,3.179223494953476e-05,0.000743477197829634,0.0003288879233878106,0.00472918339073658,0.009823992848396301
1100102797_7,1100102797,20071002,R,0,Canadian,nationality,On the 5.000mile [MASK] border . there are no more than 250 border agents on duty at any given time according to a deputy chief of the Border Patrol .,2.7965499612037092e-05,0.0001794413838069886,2.2792424715589732e-05,0.00014289640239439905,1.8853250367101282e-05,2.4966038836282678e-05,0.0004113800823688507,0.00012737256474792957
1110139120_12,1110139120,20100527,R,0,Mexican,nationality,From these two factsthe fact that we have other than [MASK] citizens who simply want to come to work using the porous border . both Mexicos porous southern border and our southern porous border . and to come into the United States for unknown purposes . perhaps to do us harmit is obvious our current border security measures are inadequate to deal with this new phenomenon of ultralight aircraft transporting drugs into the United States and perhaps transporting back to Mexico the bulk cash that is generated from these drug sales . further funding illegal drug activity and the cartels that are causing so much mayhem on our southern border .,4.7865578380879015e-06,1.1549953342182562e-05,3.1347894946520682e-06,2.93173343379749e-06,4.0571310819359496e-05,2.2310450731310993e-06,7.013359572738409e-05,6.098506673879456e-06
CREC-2013-02-04-pt1-PgH333_0011_35,CREC-2013-02-04-pt1-PgH333_0011,20130204,D,0,Mexican,nationality,Working with the Senate and working with Presidents . we funded the increase of border security or Border Patrol agents . and we can see now that the majority of agents are assigned to the U.S.-[MASK] border . more than 16.000 . and more-- and its growing -- that are basically at the border now .,3.599710112212051e-07,5.18794604431605e-06,1.9461788269836688e-07,1.4925407754162734e-07,1.1825490986439036e-07,2.0270067579986062e-07,1.6181091268663295e-05,1.541600624932471e-07
CREC-2019-01-15-pt1-PgH587_0013_10,CREC-2019-01-15-pt1-PgH587_0013,20190115,R,0,Indian,nationality,I visited the 75mile stretch of the border that crosses through one of Arizonas [MASK] reservations .,0.0026990233454853296,2.5665331122581847e-06,1.5658122720196843e-05,5.8789601098396815e-06,1.4161187209538184e-05,1.7083693819586188e-05,0.0026235398836433887,1.2945866728841793e-05
1090132331_39,1090132331,20060517,R,0,Iraqi,nationality,In the last 3 years . the United States and the coalition partners have trained a quarter of a million [MASK] security officers and police and army .,5.369783593778266e-06,1.2047291875205701e-06,1.1064805676141987e-06,1.290995624003699e-05,4.43032649855013e-06,5.9225737203405515e-08,0.0015628085238859057,2.5424080376978964e-05
1100018422_9,1100018422,20070216,Unknown,0,immigrants,direct,We not only need better border security and more support for border patrol agents . but also employer sanctions for those knowingly hiring illegal [MASK] and a guest worker program .,0.0002453455817885697,4.060734499944374e-05,1.564835883982596e-06,6.754978016942914e-07,2.0339419279480353e-05,1.941358277690597e-06,0.0003159405314363539,4.966485903423745e-06
CREC-2019-01-09-pt1-PgS79-4_0018_20,CREC-2019-01-09-pt1-PgS79-4_0018,20190109,R,0,Mexican,nationality,The problem of course is the rise in illegal entry . terrorists . drug smugglers . human traffickers . the [MASK] drug cartels . all exploiting our porous border with Mexico .,2.3389100533677265e-05,6.549300451297313e-06,1.4897867004037835e-05,4.4633006837102585e-06,2.1219777408987284e-05,5.017507646698505e-06,5.440110180643387e-05,3.4330621474509826e-06
1100061815_18,1100061815,20070618,D,0,immigrants,direct,This bill has money for new technologies for detection of [MASK] . illegal immigrants coming across the borders .,0.0005178595893085003,0.0001730780495563522,0.014509082771837711,0.00023090819013305008,0.00010299665154889226,0.00028593227034434676,0.001969221979379654,0.01304044108837843
1100061815_18,1100061815,20070618,D,1,immigrants,direct,This bill has money for new technologies for detection of immigrants . illegal [MASK] coming across the borders .,0.0002066449378617108,0.00020595705427695066,0.00010551999730523676,1.2500579032348469e-05,9.441979273105972e-06,4.218112280796049e-06,0.00018036547407973558,1.856490780483e-05
